,Fecha,Ciudad,Tipo_Enlace,Traffic
0,2020-08-01 00:00:00,Alausi,B,0.0
1,2020-08-01 00:00:00,Alausi,P,0.32
2,2020-08-01 00:00:00,Ambato,B,7.95
3,2020-08-01 00:00:00,Ambato,P,6.36
4,2020-08-01 00:00:00,Atuntaqui,B,1.09
5,2020-08-01 00:00:00,Atuntaqui,P,0.52
6,2020-08-01 00:00:00,Babahoyo,B,1.54
7,2020-08-01 00:00:00,Babahoyo,P,2.6
8,2020-08-01 00:00:00,Balsas,B,0.0
9,2020-08-01 00:00:00,Balsas,P,0.15
10,2020-08-01 00:00:00,Balzar,B,0.0
11,2020-08-01 00:00:00,Balzar,P,0.53
12,2020-08-01 00:00:00,Banos,B,0.49
13,2020-08-01 00:00:00,Banos,P,0.36
14,2020-08-01 00:00:00,Cayambe,B,0.0
15,2020-08-01 00:00:00,Cayambe,P,2.28
16,2020-08-01 00:00:00,Coca,B,1.15
17,2020-08-01 00:00:00,Coca,P,0.45
18,2020-08-01 00:00:00,Cotacachi,B,0.0
19,2020-08-01 00:00:00,Cotacachi,P,0.57
20,2020-08-01 00:00:00,Cuenca,B,5.97
21,2020-08-01 00:00:00,Cuenca,P,5.15
22,2020-08-01 00:00:00,Daule,B,0.48
23,2020-08-01 00:00:00,Daule,P,0.49
24,2020-08-01 00:00:00,Duran,B,0.9
25,2020-08-01 00:00:00,Duran,P,0.86
26,2020-08-01 00:00:00,Esmeraldas,P,0.13
27,2020-08-01 00:00:00,Esmeraldas2,B,5.52
28,2020-08-01 00:00:00,Esmeraldas2,P,3.18
29,2020-08-01 00:00:00,Guaranda,B,0.84
30,2020-08-01 00:00:00,Guaranda,P,1.01
31,2020-08-01 00:00:00,Gyea,P,66.77
32,2020-08-01 00:00:00,Gyec,P,19.490000000000002
33,2020-08-01 00:00:00,Gyei,P,106.13000000000001
34,2020-08-01 00:00:00,Gyek,P,26.66
35,2020-08-01 00:00:00,Gyem,P,34.74
36,2020-08-01 00:00:00,Gyes,P,139.02
37,2020-08-01 00:00:00,Ibarra,B,6.96
38,2020-08-01 00:00:00,Ibarra,P,5.1
39,2020-08-01 00:00:00,Jipijapa,B,1.4
40,2020-08-01 00:00:00,Jipijapa,P,1.25
41,2020-08-01 00:00:00,Lagoagrio,B,0.66
42,2020-08-01 00:00:00,Lagoagrio,P,0.0
43,2020-08-01 00:00:00,Latacunga,B,1.78
44,2020-08-01 00:00:00,Latacunga,P,1.03
45,2020-08-01 00:00:00,Loja,B,1.31
46,2020-08-01 00:00:00,Loja,P,1.22
47,2020-08-01 00:00:00,Macas,B,0.01
48,2020-08-01 00:00:00,Macas,P,0.02
49,2020-08-01 00:00:00,Machala,B,0.0
50,2020-08-01 00:00:00,Machala,P,0.01
51,2020-08-01 00:00:00,Manta,B,6.47
52,2020-08-01 00:00:00,Manta,P,5.84
53,2020-08-01 00:00:00,Milagro,B,5.22
54,2020-08-01 00:00:00,Milagro,P,0.0
55,2020-08-01 00:00:00,Naranjal,B,0.0
56,2020-08-01 00:00:00,Naranjal,P,0.12
57,2020-08-01 00:00:00,Otavalo,B,1.95
58,2020-08-01 00:00:00,Otavalo,P,1.67
59,2020-08-01 00:00:00,Palestina,B,0.0
60,2020-08-01 00:00:00,Palestina,P,0.06
61,2020-08-01 00:00:00,Pasaje,B,0.03
62,2020-08-01 00:00:00,Pasaje,P,0.0
63,2020-08-01 00:00:00,Pedernales,B,0.05
64,2020-08-01 00:00:00,Pedernales,P,0.15
65,2020-08-01 00:00:00,Pifo,B,1.45
66,2020-08-01 00:00:00,Pifo,P,1.52
67,2020-08-01 00:00:00,Pinas,B,0.22
68,2020-08-01 00:00:00,Pinas,P,0.29
69,2020-08-01 00:00:00,Playas,B,0.76
70,2020-08-01 00:00:00,Playas,P,0.87
71,2020-08-01 00:00:00,Portoviejo,B,6.41
72,2020-08-01 00:00:00,Portoviejo,P,7.53
73,2020-08-01 00:00:00,Posorja,B,0.0
74,2020-08-01 00:00:00,Posorja,P,0.76
75,2020-08-01 00:00:00,Progreso,B,0.0
76,2020-08-01 00:00:00,Progreso,P,0.07
77,2020-08-01 00:00:00,Puyo,B,1.48
78,2020-08-01 00:00:00,Puyo,P,1.44
79,2020-08-01 00:00:00,Quininde,B,0.08
80,2020-08-01 00:00:00,Quininde,P,0.13
81,2020-08-01 00:00:00,Qvdo,B,7.32
82,2020-08-01 00:00:00,Qvdo,P,6.38
83,2020-08-01 00:00:00,Riobamba,B,7.04
84,2020-08-01 00:00:00,Riobamba,P,7.41
85,2020-08-01 00:00:00,Salcedo,B,0.0
86,2020-08-01 00:00:00,Salcedo,P,0.0
