,Fecha,Ciudad,Tipo_Enlace,Traffic
103,2019-09-01 00:00:00,Uioa,P,22.91
104,2019-09-01 00:00:00,Uiob,P,20.2
105,2019-09-01 00:00:00,Uiod,P,52.60000000000001
106,2019-09-01 00:00:00,Uiog,P,33.25
107,2019-09-01 00:00:00,Uiom,P,13.4
108,2019-09-01 00:00:00,Uios,P,59.460000000000015
109,2019-09-01 00:00:00,Vinces,B,0.34
110,2019-09-01 00:00:00,Vinces,P,0.29
111,2019-09-01 00:00:00,Virgendefatima,B,0.51
112,2019-09-01 00:00:00,Virgendefatima,P,0.01
113,2019-09-01 00:00:00,Zaruma,B,0.0
114,2019-09-01 00:00:00,Zaruma,P,0.1
115,2019-09-01 02:00:00,Alausi,P,0.09
116,2019-09-01 02:00:00,Ambato,B,1.67
117,2019-09-01 02:00:00,Ambato,P,1.63
118,2019-09-01 02:00:00,Atuntaqui,B,0.17
119,2019-09-01 02:00:00,Atuntaqui,P,0.32
120,2019-09-01 02:00:00,Babahoyo,B,0.47
121,2019-09-01 02:00:00,Babahoyo,P,0.61
122,2019-09-01 02:00:00,Balsas,B,0.0
123,2019-09-01 02:00:00,Balsas,P,0.05
124,2019-09-01 02:00:00,Balzar,B,0.0
125,2019-09-01 02:00:00,Balzar,P,0.14
126,2019-09-01 02:00:00,Banos,B,0.17
127,2019-09-01 02:00:00,Banos,P,0.18
128,2019-09-01 02:00:00,Cayambe,B,0.54
129,2019-09-01 02:00:00,Cayambe,P,0.06
130,2019-09-01 02:00:00,Coca,B,0.0
131,2019-09-01 02:00:00,Coca,P,0.0
132,2019-09-01 02:00:00,Cotacachi,B,0.0
133,2019-09-01 02:00:00,Cotacachi,P,0.08
134,2019-09-01 02:00:00,Cuenca,B,1.19
135,2019-09-01 02:00:00,Cuenca,P,1.38
136,2019-09-01 02:00:00,Daule,B,0.13
137,2019-09-01 02:00:00,Daule,P,0.12
138,2019-09-01 02:00:00,Duran,B,0.26
139,2019-09-01 02:00:00,Duran,P,0.09
140,2019-09-01 02:00:00,Esmeraldas,B,0.0
141,2019-09-01 02:00:00,Esmeraldas,P,0.0
142,2019-09-01 02:00:00,Esmeraldas2,B,0.0
143,2019-09-01 02:00:00,Esmeraldas2,P,0.0
144,2019-09-01 02:00:00,Guaranda,B,0.15
145,2019-09-01 02:00:00,Guaranda,P,0.14
146,2019-09-01 02:00:00,Gyea,P,25.95
147,2019-09-01 02:00:00,Gyec,P,8.28
148,2019-09-01 02:00:00,Gyei,P,32.33
149,2019-09-01 02:00:00,Gyek,P,11.32
150,2019-09-01 02:00:00,Gyem,P,13.06
151,2019-09-01 02:00:00,Gyes,P,48.14
152,2019-09-01 02:00:00,Ibarra,B,1.67
153,2019-09-01 02:00:00,Ibarra,P,1.09
154,2019-09-01 02:00:00,Jipijapa,B,0.4
155,2019-09-01 02:00:00,Jipijapa,P,0.49
156,2019-09-01 02:00:00,Lagoagrio,B,0.15
157,2019-09-01 02:00:00,Lagoagrio,P,0.18
158,2019-09-01 02:00:00,Latacunga,B,0.3
159,2019-09-01 02:00:00,Latacunga,P,0.24
160,2019-09-01 02:00:00,Loja,B,0.14
161,2019-09-01 02:00:00,Loja,P,0.16
162,2019-09-01 02:00:00,Macas,B,0.0
163,2019-09-01 02:00:00,Macas,P,0.0
164,2019-09-01 02:00:00,Machala,B,1.5
165,2019-09-01 02:00:00,Machala,P,1.46
166,2019-09-01 02:00:00,Manta,B,3.1
167,2019-09-01 02:00:00,Manta,P,3.31
168,2019-09-01 02:00:00,Milagro,B,2.53
169,2019-09-01 02:00:00,Milagro,P,1.9
170,2019-09-01 02:00:00,Naranjal,B,0.0
171,2019-09-01 02:00:00,Naranjal,P,0.48
172,2019-09-01 02:00:00,Otavalo,B,0.56
173,2019-09-01 02:00:00,Otavalo,P,0.41
174,2019-09-01 02:00:00,Palestina,B,0.0
175,2019-09-01 02:00:00,Palestina,P,0.0
176,2019-09-01 02:00:00,Pedernales,B,0.0
177,2019-09-01 02:00:00,Pedernales,P,0.0
178,2019-09-01 02:00:00,Pifo,B,0.29
179,2019-09-01 02:00:00,Pifo,P,0.3
180,2019-09-01 02:00:00,Pinas,B,0.11
181,2019-09-01 02:00:00,Pinas,P,0.06
182,2019-09-01 02:00:00,Playas,B,0.0
183,2019-09-01 02:00:00,Playas,P,0.4
184,2019-09-01 02:00:00,Portoviejo,B,3.82
185,2019-09-01 02:00:00,Portoviejo,P,3.12
186,2019-09-01 02:00:00,Posorja,B,0.0
187,2019-09-01 02:00:00,Posorja,P,0.23
188,2019-09-01 02:00:00,Progreso,B,0.0
189,2019-09-01 02:00:00,Progreso,P,0.0
190,2019-09-01 02:00:00,Puyo,B,0.34
191,2019-09-01 02:00:00,Puyo,P,0.53
192,2019-09-01 02:00:00,Quininde,B,0.0
193,2019-09-01 02:00:00,Quininde,P,0.0
194,2019-09-01 02:00:00,Qvdo,B,1.88
195,2019-09-01 02:00:00,Qvdo,P,2.06
196,2019-09-01 02:00:00,Riobamba,B,1.73
197,2019-09-01 02:00:00,Riobamba,P,1.91
198,2019-09-01 02:00:00,Salcedo,B,0.0
199,2019-09-01 02:00:00,Salcedo,P,0.05
200,2019-09-01 02:00:00,Salinas,B,2.68
201,2019-09-01 02:00:00,Salinas,P,4.16
202,2019-09-01 02:00:00,Santarosa,B,0.0
203,2019-09-01 02:00:00,Santarosa,P,0.03
204,2019-09-01 02:00:00,Shushufindi,B,0.0
205,2019-09-01 02:00:00,Shushufindi,P,0.0
206,2019-09-01 02:00:00,Stodomingo,B,1.49
207,2019-09-01 02:00:00,Stodomingo,P,1.38
208,2019-09-01 02:00:00,Tabacundo,B,0.0
209,2019-09-01 02:00:00,Tabacundo,P,0.0
210,2019-09-01 02:00:00,Tarifa,B,0.0
211,2019-09-01 02:00:00,Tarifa,P,0.04
212,2019-09-01 02:00:00,Tena,B,0.08
213,2019-09-01 02:00:00,Tena,P,0.15
214,2019-09-01 02:00:00,Tonsupa,B,0.09
215,2019-09-01 02:00:00,Tonsupa,P,0.24
216,2019-09-01 02:00:00,Tulcan,B,0.13
217,2019-09-01 02:00:00,Tulcan,P,0.07
218,2019-09-01 02:00:00,Uioa,P,11.95
219,2019-09-01 02:00:00,Uiob,P,9.969999999999999
220,2019-09-01 02:00:00,Uiod,P,27.430000000000003
221,2019-09-01 02:00:00,Uiog,P,18.39
222,2019-09-01 02:00:00,Uiom,P,7.55
223,2019-09-01 02:00:00,Uios,P,29.859999999999996
224,2019-09-01 02:00:00,Vinces,B,0.2
225,2019-09-01 02:00:00,Vinces,P,0.18
226,2019-09-01 02:00:00,Virgendefatima,B,0.27
227,2019-09-01 02:00:00,Virgendefatima,P,0.0
228,2019-09-01 02:00:00,Zaruma,B,0.0
229,2019-09-01 02:00:00,Zaruma,P,0.06
230,2019-09-01 04:00:00,Alausi,P,0.09
231,2019-09-01 04:00:00,Ambato,B,0.64
232,2019-09-01 04:00:00,Ambato,P,0.7
233,2019-09-01 04:00:00,Atuntaqui,B,0.13
234,2019-09-01 04:00:00,Atuntaqui,P,0.15
235,2019-09-01 04:00:00,Babahoyo,B,0.23
236,2019-09-01 04:00:00,Babahoyo,P,0.24
237,2019-09-01 04:00:00,Balsas,B,0.0
238,2019-09-01 04:00:00,Balsas,P,0.02
239,2019-09-01 04:00:00,Balzar,B,0.0
240,2019-09-01 04:00:00,Balzar,P,0.09
241,2019-09-01 04:00:00,Banos,B,0.07
242,2019-09-01 04:00:00,Banos,P,0.08
243,2019-09-01 04:00:00,Cayambe,B,0.39
244,2019-09-01 04:00:00,Cayambe,P,0.06
245,2019-09-01 04:00:00,Coca,B,0.0
246,2019-09-01 04:00:00,Coca,P,0.0
247,2019-09-01 04:00:00,Cotacachi,B,0.0
248,2019-09-01 04:00:00,Cotacachi,P,0.07
249,2019-09-01 04:00:00,Cuenca,B,0.53
250,2019-09-01 04:00:00,Cuenca,P,0.68
251,2019-09-01 04:00:00,Daule,B,0.06
252,2019-09-01 04:00:00,Daule,P,0.05
253,2019-09-01 04:00:00,Duran,B,0.08
254,2019-09-01 04:00:00,Duran,P,0.07
255,2019-09-01 04:00:00,Esmeraldas,B,0.0
256,2019-09-01 04:00:00,Esmeraldas,P,0.0
257,2019-09-01 04:00:00,Esmeraldas2,B,0.0
258,2019-09-01 04:00:00,Esmeraldas2,P,0.0
259,2019-09-01 04:00:00,Guaranda,B,0.11
260,2019-09-01 04:00:00,Guaranda,P,0.14
261,2019-09-01 04:00:00,Gyea,P,9.76
262,2019-09-01 04:00:00,Gyec,P,4.090000000000001
263,2019-09-01 04:00:00,Gyei,P,13.069999999999999
264,2019-09-01 04:00:00,Gyek,P,5.52
265,2019-09-01 04:00:00,Gyem,P,6.069999999999999
266,2019-09-01 04:00:00,Gyes,P,19.17
267,2019-09-01 04:00:00,Ibarra,B,0.9
268,2019-09-01 04:00:00,Ibarra,P,0.52
269,2019-09-01 04:00:00,Jipijapa,B,0.18
270,2019-09-01 04:00:00,Jipijapa,P,0.22
271,2019-09-01 04:00:00,Lagoagrio,B,0.07
272,2019-09-01 04:00:00,Lagoagrio,P,0.07
273,2019-09-01 04:00:00,Latacunga,B,0.17
