,Fecha,Ciudad,Tipo_Enlace,Traffic
0,2020-07-01 00:00:00,Alausi,B,0.0
1,2020-07-01 00:00:00,Alausi,P,0.32
2,2020-07-01 00:00:00,Ambato,B,6.55
3,2020-07-01 00:00:00,Ambato,P,4.86
4,2020-07-01 00:00:00,Atuntaqui,B,0.98
5,2020-07-01 00:00:00,Atuntaqui,P,0.44
6,2020-07-01 00:00:00,Babahoyo,B,2.56
7,2020-07-01 00:00:00,Babahoyo,P,1.15
8,2020-07-01 00:00:00,Balsas,B,0.0
9,2020-07-01 00:00:00,Balsas,P,0.16
10,2020-07-01 00:00:00,Balzar,B,0.0
11,2020-07-01 00:00:00,Balzar,P,0.38
12,2020-07-01 00:00:00,Banos,B,0.3
13,2020-07-01 00:00:00,Banos,P,0.3
14,2020-07-01 00:00:00,Cayambe,B,0.97
15,2020-07-01 00:00:00,Cayambe,P,0.66
16,2020-07-01 00:00:00,Coca,B,1.0
17,2020-07-01 00:00:00,Coca,P,0.39
18,2020-07-01 00:00:00,Cotacachi,B,0.0
19,2020-07-01 00:00:00,Cotacachi,P,0.49
20,2020-07-01 00:00:00,Cuenca,B,5.54
21,2020-07-01 00:00:00,Cuenca,P,4.56
22,2020-07-01 00:00:00,Daule,B,0.51
23,2020-07-01 00:00:00,Daule,P,0.41
24,2020-07-01 00:00:00,Duran,B,0.73
25,2020-07-01 00:00:00,Duran,P,0.66
26,2020-07-01 00:00:00,Esmeraldas,P,0.09
27,2020-07-01 00:00:00,Esmeraldas2,B,5.02
28,2020-07-01 00:00:00,Esmeraldas2,P,2.92
29,2020-07-01 00:00:00,Guaranda,B,0.68
30,2020-07-01 00:00:00,Guaranda,P,0.76
31,2020-07-01 00:00:00,Gyea,P,57.89
32,2020-07-01 00:00:00,Gyec,P,22.730000000000004
33,2020-07-01 00:00:00,Gyei,P,90.81000000000002
34,2020-07-01 00:00:00,Gyek,P,0.0
35,2020-07-01 00:00:00,Gyem,P,30.1
36,2020-07-01 00:00:00,Gyes,P,124.24000000000001
37,2020-07-01 00:00:00,Ibarra,B,5.54
38,2020-07-01 00:00:00,Ibarra,P,3.96
39,2020-07-01 00:00:00,Jipijapa,B,1.26
40,2020-07-01 00:00:00,Jipijapa,P,1.14
41,2020-07-01 00:00:00,Lagoagrio,B,0.0
42,2020-07-01 00:00:00,Lagoagrio,P,0.0
43,2020-07-01 00:00:00,Latacunga,B,1.55
44,2020-07-01 00:00:00,Latacunga,P,0.91
45,2020-07-01 00:00:00,Loja,B,1.15
46,2020-07-01 00:00:00,Loja,P,1.02
47,2020-07-01 00:00:00,Macas,B,0.01
48,2020-07-01 00:00:00,Macas,P,0.01
49,2020-07-01 00:00:00,Machala,B,0.0
50,2020-07-01 00:00:00,Machala,P,4.03
51,2020-07-01 00:00:00,Manta,B,7.9
52,2020-07-01 00:00:00,Manta,P,7.82
53,2020-07-01 00:00:00,Milagro,B,4.32
54,2020-07-01 00:00:00,Milagro,P,0.0
55,2020-07-01 00:00:00,Naranjal,B,0.0
56,2020-07-01 00:00:00,Naranjal,P,0.15
57,2020-07-01 00:00:00,Otavalo,B,1.95
58,2020-07-01 00:00:00,Otavalo,P,1.48
59,2020-07-01 00:00:00,Palestina,B,0.0
60,2020-07-01 00:00:00,Palestina,P,0.04
61,2020-07-01 00:00:00,Pasaje,B,0.0
62,2020-07-01 00:00:00,Pasaje,P,0.0
63,2020-07-01 00:00:00,Pedernales,B,0.05
64,2020-07-01 00:00:00,Pedernales,P,0.15
65,2020-07-01 00:00:00,Pifo,B,1.17
66,2020-07-01 00:00:00,Pifo,P,1.4
67,2020-07-01 00:00:00,Pinas,B,0.26
68,2020-07-01 00:00:00,Pinas,P,0.19
69,2020-07-01 00:00:00,Playas,B,0.58
70,2020-07-01 00:00:00,Playas,P,0.69
71,2020-07-01 00:00:00,Portoviejo,B,6.38
72,2020-07-01 00:00:00,Portoviejo,P,5.66
73,2020-07-01 00:00:00,Posorja,B,0.0
74,2020-07-01 00:00:00,Posorja,P,0.74
75,2020-07-01 00:00:00,Progreso,B,0.0
76,2020-07-01 00:00:00,Progreso,P,0.04
77,2020-07-01 00:00:00,Puyo,B,1.16
78,2020-07-01 00:00:00,Puyo,P,1.05
79,2020-07-01 00:00:00,Quininde,B,0.08
80,2020-07-01 00:00:00,Quininde,P,0.08
81,2020-07-01 00:00:00,Qvdo,B,6.36
82,2020-07-01 00:00:00,Qvdo,P,5.27
83,2020-07-01 00:00:00,Riobamba,B,7.84
84,2020-07-01 00:00:00,Riobamba,P,7.9
85,2020-07-01 00:00:00,Salcedo,B,0.0
86,2020-07-01 00:00:00,Salcedo,P,0.0
87,2020-07-01 00:00:00,Salinas,B,7.47
88,2020-07-01 00:00:00,Salinas,P,7.8
89,2020-07-01 00:00:00,Santarosa,B,0.0
90,2020-07-01 00:00:00,Santarosa,P,0.35
91,2020-07-01 00:00:00,Shushufindi,B,0.04
92,2020-07-01 00:00:00,Shushufindi,P,0.02
93,2020-07-01 00:00:00,Stodomingo,B,4.33
94,2020-07-01 00:00:00,Stodomingo,P,5.21
95,2020-07-01 00:00:00,Tabacundo,B,0.0
96,2020-07-01 00:00:00,Tabacundo,P,0.25
97,2020-07-01 00:00:00,Tarifa,B,0.0
98,2020-07-01 00:00:00,Tarifa,P,0.17
99,2020-07-01 00:00:00,Tena,B,0.69
100,2020-07-01 00:00:00,Tena,P,0.42
101,2020-07-01 00:00:00,Tonsupa,B,0.36
102,2020-07-01 00:00:00,Tonsupa,P,0.54
103,2020-07-01 00:00:00,Tulcan,B,0.47
104,2020-07-01 00:00:00,Tulcan,P,0.29
105,2020-07-01 00:00:00,Uioa,P,42.86
106,2020-07-01 00:00:00,Uiob,P,29.53
107,2020-07-01 00:00:00,Uiod,P,84.15
108,2020-07-01 00:00:00,Uiog,P,49.35
109,2020-07-01 00:00:00,Uiom,P,18.240000000000002
110,2020-07-01 00:00:00,Uios,P,92.22999999999999
111,2020-07-01 00:00:00,Vinces,B,0.63
112,2020-07-01 00:00:00,Vinces,P,0.85
113,2020-07-01 00:00:00,Virgendefatima,B,0.89
114,2020-07-01 00:00:00,Virgendefatima,P,0.5
115,2020-07-01 00:00:00,Zaruma,B,0.0
116,2020-07-01 00:00:00,Zaruma,P,0.1
117,2020-07-01 02:00:00,Alausi,B,0.0
118,2020-07-01 02:00:00,Alausi,P,0.11
119,2020-07-01 02:00:00,Ambato,B,3.08
120,2020-07-01 02:00:00,Ambato,P,2.23
121,2020-07-01 02:00:00,Atuntaqui,B,0.55
122,2020-07-01 02:00:00,Atuntaqui,P,0.18
123,2020-07-01 02:00:00,Babahoyo,B,1.25
124,2020-07-01 02:00:00,Babahoyo,P,0.45
125,2020-07-01 02:00:00,Balsas,B,0.0
126,2020-07-01 02:00:00,Balsas,P,0.06
127,2020-07-01 02:00:00,Balzar,B,0.0
128,2020-07-01 02:00:00,Balzar,P,0.21
129,2020-07-01 02:00:00,Banos,B,0.15
130,2020-07-01 02:00:00,Banos,P,0.16
131,2020-07-01 02:00:00,Cayambe,B,0.47
132,2020-07-01 02:00:00,Cayambe,P,0.36
133,2020-07-01 02:00:00,Coca,B,0.41
134,2020-07-01 02:00:00,Coca,P,0.15
135,2020-07-01 02:00:00,Cotacachi,B,0.0
136,2020-07-01 02:00:00,Cotacachi,P,0.24
137,2020-07-01 02:00:00,Cuenca,B,3.0
138,2020-07-01 02:00:00,Cuenca,P,2.1
139,2020-07-01 02:00:00,Daule,B,0.22
140,2020-07-01 02:00:00,Daule,P,0.14
141,2020-07-01 02:00:00,Duran,B,0.37
142,2020-07-01 02:00:00,Duran,P,0.25
143,2020-07-01 02:00:00,Esmeraldas,P,0.05
144,2020-07-01 02:00:00,Esmeraldas2,B,3.0
145,2020-07-01 02:00:00,Esmeraldas2,P,1.45
146,2020-07-01 02:00:00,Guaranda,B,0.39
147,2020-07-01 02:00:00,Guaranda,P,0.4
148,2020-07-01 02:00:00,Gyea,P,28.09
149,2020-07-01 02:00:00,Gyec,P,12.61
150,2020-07-01 02:00:00,Gyei,P,41.42999999999999
151,2020-07-01 02:00:00,Gyek,P,0.0
152,2020-07-01 02:00:00,Gyem,P,15.04
153,2020-07-01 02:00:00,Gyes,P,62.05
154,2020-07-01 02:00:00,Ibarra,B,2.71
155,2020-07-01 02:00:00,Ibarra,P,2.22
156,2020-07-01 02:00:00,Jipijapa,B,0.49
157,2020-07-01 02:00:00,Jipijapa,P,0.53
158,2020-07-01 02:00:00,Lagoagrio,B,0.0
159,2020-07-01 02:00:00,Lagoagrio,P,0.0
160,2020-07-01 02:00:00,Latacunga,B,0.89
161,2020-07-01 02:00:00,Latacunga,P,0.44
162,2020-07-01 02:00:00,Loja,B,0.32
163,2020-07-01 02:00:00,Loja,P,0.82
164,2020-07-01 02:00:00,Macas,B,0.01
165,2020-07-01 02:00:00,Macas,P,0.01
166,2020-07-01 02:00:00,Machala,B,0.0
167,2020-07-01 02:00:00,Machala,P,2.02
168,2020-07-01 02:00:00,Manta,B,4.45
169,2020-07-01 02:00:00,Manta,P,5.04
170,2020-07-01 02:00:00,Milagro,B,2.09
171,2020-07-01 02:00:00,Milagro,P,0.0
172,2020-07-01 02:00:00,Naranjal,B,0.0
173,2020-07-01 02:00:00,Naranjal,P,0.11
174,2020-07-01 02:00:00,Otavalo,B,0.87
175,2020-07-01 02:00:00,Otavalo,P,0.62
176,2020-07-01 02:00:00,Palestina,B,0.0
177,2020-07-01 02:00:00,Palestina,P,0.02
178,2020-07-01 02:00:00,Pasaje,B,0.0
179,2020-07-01 02:00:00,Pasaje,P,0.0
180,2020-07-01 02:00:00,Pedernales,B,0.04
181,2020-07-01 02:00:00,Pedernales,P,0.15
182,2020-07-01 02:00:00,Pifo,B,0.43
183,2020-07-01 02:00:00,Pifo,P,0.51
184,2020-07-01 02:00:00,Pinas,B,0.13
185,2020-07-01 02:00:00,Pinas,P,0.12
186,2020-07-01 02:00:00,Playas,B,0.26
187,2020-07-01 02:00:00,Playas,P,0.32
188,2020-07-01 02:00:00,Portoviejo,B,3.45
189,2020-07-01 02:00:00,Portoviejo,P,5.66
190,2020-07-01 02:00:00,Posorja,B,0.0
191,2020-07-01 02:00:00,Posorja,P,0.51
192,2020-07-01 02:00:00,Progreso,B,0.0
193,2020-07-01 02:00:00,Progreso,P,0.03
194,2020-07-01 02:00:00,Puyo,B,0.6
195,2020-07-01 02:00:00,Puyo,P,0.45
196,2020-07-01 02:00:00,Quininde,B,0.04
197,2020-07-01 02:00:00,Quininde,P,0.02
198,2020-07-01 02:00:00,Qvdo,B,3.09
199,2020-07-01 02:00:00,Qvdo,P,2.46
200,2020-07-01 02:00:00,Riobamba,B,4.52
201,2020-07-01 02:00:00,Riobamba,P,4.54
202,2020-07-01 02:00:00,Salcedo,B,0.0
203,2020-07-01 02:00:00,Salcedo,P,0.0
204,2020-07-01 02:00:00,Salinas,B,3.83
205,2020-07-01 02:00:00,Salinas,P,4.78
206,2020-07-01 02:00:00,Santarosa,B,0.0
207,2020-07-01 02:00:00,Santarosa,P,0.15
208,2020-07-01 02:00:00,Shushufindi,B,0.02
209,2020-07-01 02:00:00,Shushufindi,P,0.01
210,2020-07-01 02:00:00,Stodomingo,B,2.5
211,2020-07-01 02:00:00,Stodomingo,P,1.79
212,2020-07-01 02:00:00,Tabacundo,B,0.0
213,2020-07-01 02:00:00,Tabacundo,P,0.13
214,2020-07-01 02:00:00,Tarifa,B,0.0
215,2020-07-01 02:00:00,Tarifa,P,0.08
216,2020-07-01 02:00:00,Tena,B,0.34
217,2020-07-01 02:00:00,Tena,P,0.25
218,2020-07-01 02:00:00,Tonsupa,B,0.16
219,2020-07-01 02:00:00,Tonsupa,P,0.3
220,2020-07-01 02:00:00,Tulcan,B,0.23
221,2020-07-01 02:00:00,Tulcan,P,0.14
222,2020-07-01 02:00:00,Uioa,P,19.32
223,2020-07-01 02:00:00,Uiob,P,12.3
224,2020-07-01 02:00:00,Uiod,P,37.839999999999996
225,2020-07-01 02:00:00,Uiog,P,22.51
226,2020-07-01 02:00:00,Uiom,P,8.370000000000001
227,2020-07-01 02:00:00,Uios,P,44.28
228,2020-07-01 02:00:00,Vinces,B,0.29
229,2020-07-01 02:00:00,Vinces,P,0.3
230,2020-07-01 02:00:00,Virgendefatima,B,0.43
231,2020-07-01 02:00:00,Virgendefatima,P,0.15
232,2020-07-01 02:00:00,Zaruma,B,0.0
233,2020-07-01 02:00:00,Zaruma,P,0.06
234,2020-07-01 04:00:00,Alausi,B,0.0
235,2020-07-01 04:00:00,Alausi,P,0.05
236,2020-07-01 04:00:00,Ambato,B,1.53
237,2020-07-01 04:00:00,Ambato,P,1.3
238,2020-07-01 04:00:00,Atuntaqui,B,0.23
239,2020-07-01 04:00:00,Atuntaqui,P,0.2
240,2020-07-01 04:00:00,Babahoyo,B,0.76
241,2020-07-01 04:00:00,Babahoyo,P,0.32
242,2020-07-01 04:00:00,Balsas,B,0.0
243,2020-07-01 04:00:00,Balsas,P,0.03
244,2020-07-01 04:00:00,Balzar,B,0.0
245,2020-07-01 04:00:00,Balzar,P,0.14
246,2020-07-01 04:00:00,Banos,B,0.09
247,2020-07-01 04:00:00,Banos,P,0.07
248,2020-07-01 04:00:00,Cayambe,B,0.36
249,2020-07-01 04:00:00,Cayambe,P,0.24
250,2020-07-01 04:00:00,Coca,B,0.41
251,2020-07-01 04:00:00,Coca,P,0.11
252,2020-07-01 04:00:00,Cotacachi,B,0.0
253,2020-07-01 04:00:00,Cotacachi,P,0.14
254,2020-07-01 04:00:00,Cuenca,B,1.3
255,2020-07-01 04:00:00,Cuenca,P,1.08
256,2020-07-01 04:00:00,Daule,B,0.17
257,2020-07-01 04:00:00,Daule,P,0.12
258,2020-07-01 04:00:00,Duran,B,0.29
259,2020-07-01 04:00:00,Duran,P,0.18
260,2020-07-01 04:00:00,Esmeraldas,P,0.03
261,2020-07-01 04:00:00,Esmeraldas2,B,1.24
262,2020-07-01 04:00:00,Esmeraldas2,P,0.62
263,2020-07-01 04:00:00,Guaranda,B,0.2
264,2020-07-01 04:00:00,Guaranda,P,0.25
265,2020-07-01 04:00:00,Gyea,P,14.150000000000002
266,2020-07-01 04:00:00,Gyec,P,6.600000000000001
267,2020-07-01 04:00:00,Gyei,P,21.16
268,2020-07-01 04:00:00,Gyek,P,0.0
269,2020-07-01 04:00:00,Gyem,P,6.76
270,2020-07-01 04:00:00,Gyes,P,25.609999999999996
271,2020-07-01 04:00:00,Ibarra,B,1.45
272,2020-07-01 04:00:00,Ibarra,P,0.97
273,2020-07-01 04:00:00,Jipijapa,B,0.28
274,2020-07-01 04:00:00,Jipijapa,P,0.17
275,2020-07-01 04:00:00,Lagoagrio,B,0.0
276,2020-07-01 04:00:00,Lagoagrio,P,0.0
277,2020-07-01 04:00:00,Latacunga,B,0.38
278,2020-07-01 04:00:00,Latacunga,P,0.21
279,2020-07-01 04:00:00,Loja,B,0.25
280,2020-07-01 04:00:00,Loja,P,0.2
281,2020-07-01 04:00:00,Macas,B,0.0
282,2020-07-01 04:00:00,Macas,P,0.01
283,2020-07-01 04:00:00,Machala,B,0.0
284,2020-07-01 04:00:00,Machala,P,1.18
285,2020-07-01 04:00:00,Manta,B,2.18
286,2020-07-01 04:00:00,Manta,P,2.14
287,2020-07-01 04:00:00,Milagro,B,1.1
288,2020-07-01 04:00:00,Milagro,P,0.0
