,Fecha,Ciudad,Tipo_Enlace,Traffic
0,2020-09-01 00:00:00,Alausi,B,0.0
1,2020-09-01 00:00:00,Alausi,P,0.32
2,2020-09-01 00:00:00,Ambato,B,7.49
3,2020-09-01 00:00:00,Ambato,P,5.86
4,2020-09-01 00:00:00,Atuntaqui,B,1.06
5,2020-09-01 00:00:00,Atuntaqui,P,0.65
6,2020-09-01 00:00:00,Babahoyo,B,1.87
7,2020-09-01 00:00:00,Babahoyo,P,2.5
8,2020-09-01 00:00:00,Balsas,B,0.0
9,2020-09-01 00:00:00,Balsas,P,0.08
10,2020-09-01 00:00:00,Balzar,B,0.0
11,2020-09-01 00:00:00,Balzar,P,0.47
12,2020-09-01 00:00:00,Banos,B,0.47
13,2020-09-01 00:00:00,Banos,P,0.28
14,2020-09-01 00:00:00,Cayambe,B,1.12
15,2020-09-01 00:00:00,Cayambe,P,0.75
16,2020-09-01 00:00:00,Coca,B,0.25
17,2020-09-01 00:00:00,Coca,P,0.56
18,2020-09-01 00:00:00,Cotacachi,B,0.0
19,2020-09-01 00:00:00,Cotacachi,P,0.57
20,2020-09-01 00:00:00,Cuenca,B,5.64
21,2020-09-01 00:00:00,Cuenca,P,5.53
22,2020-09-01 00:00:00,Daule,B,0.44
23,2020-09-01 00:00:00,Daule,P,0.43
24,2020-09-01 00:00:00,Duran,B,0.94
25,2020-09-01 00:00:00,Duran,P,0.77
26,2020-09-01 00:00:00,Esmeraldas,P,0.1
27,2020-09-01 00:00:00,Esmeraldas2,B,5.56
28,2020-09-01 00:00:00,Esmeraldas2,P,3.29
29,2020-09-01 00:00:00,Guaranda,B,0.59
30,2020-09-01 00:00:00,Guaranda,P,0.98
31,2020-09-01 00:00:00,Gyea,P,67.04
32,2020-09-01 00:00:00,Gyec,P,18.959999999999997
33,2020-09-01 00:00:00,Gyei,P,225.60999999999999
34,2020-09-01 00:00:00,Gyek,P,26.770000000000003
35,2020-09-01 00:00:00,Gyem,P,34.980000000000004
36,2020-09-01 00:00:00,Gyes,P,140.01999999999998
37,2020-09-01 00:00:00,Ibarra,B,6.39
38,2020-09-01 00:00:00,Ibarra,P,4.83
39,2020-09-01 00:00:00,Jipijapa,B,1.31
40,2020-09-01 00:00:00,Jipijapa,P,1.34
41,2020-09-01 00:00:00,Lagoagrio,B,0.72
42,2020-09-01 00:00:00,Lagoagrio,P,0.83
43,2020-09-01 00:00:00,Latacunga,B,1.68
44,2020-09-01 00:00:00,Latacunga,P,0.98
45,2020-09-01 00:00:00,Loja,B,1.38
46,2020-09-01 00:00:00,Loja,P,1.04
47,2020-09-01 00:00:00,Macas,B,0.02
48,2020-09-01 00:00:00,Macas,P,0.01
